job_title,job_category,required_skills,job_id,shop_type,salary_per_day,salary_type,number_of_openings,max_distance_km,retailer_verified,job_status,is_blocked,shift_type,working_days,seasonal_job,season_name,combined_text,shop_name,address_line,area,city,state,pincode,latitude,longitude
accounts executive,accounting,"basic accounting, data entry, record maintenance, excel basics",83537e99-dbd1-4728-a279-b777cf956165,supermarket,350,daily,1,5,True,approved,False,evening+holiday,weekends,False,none,"accounts executive basic accounting, data entry, record maintenance, excel basics accounting supermarket evening+holiday weekends",,,,,,,,
administrative assistant/legal secretary,retail assistant,"shelf arrangement, multitasking, inventory support, store assistance",efe6befa-b899-488a-8022-3420bd18d5b1,retail shop,400,daily,10,8,True,approved,False,holiday,weekdays+holidays,True,christmas,"administrative assistant/legal secretary shelf arrangement, multitasking, inventory support, store assistance retail assistant retail shop holiday weekdays+holidays",,,,,,,,
administrative assistant/legal secretary,retail assistant,"shelf arrangement, multitasking, inventory support, store assistance",f8f0a0be-488b-490c-be11-3cc663f41564,retail shop,400,daily,1,10,True,approved,False,evening,weekdays,False,none,"administrative assistant/legal secretary shelf arrangement, multitasking, inventory support, store assistance retail assistant retail shop evening weekdays",,,,,,,,
administrative assistant/legal secretary,retail assistant,"shelf arrangement, multitasking, inventory support, store assistance",83fa06e0-ad12-4159-a5c1-1ad78dafa14f,parts supplier,450,daily,1,3,True,approved,False,evening,weekdays,True,exam_break,"administrative assistant/legal secretary shelf arrangement, multitasking, inventory support, store assistance retail assistant parts supplier evening weekdays",,,,,,,,
administrative assistant/legal secretary,retail assistant,"shelf arrangement, multitasking, inventory support, store assistance",6f50a86a-03b2-4769-8f54-bb73be00a7c4,clothing store,450,daily,7,10,True,approved,False,holiday,weekdays+holidays,True,festival,"administrative assistant/legal secretary shelf arrangement, multitasking, inventory support, store assistance retail assistant clothing store holiday weekdays+holidays",,,,,,,,
行政主管 /excutive assistant,retail assistant,"shelf arrangement, inventory support, multitasking",270519eb-5b34-463a-a92e-60d98d8849e0,parts supplier,400,daily,3,8,True,approved,False,evening+holiday,weekdays+holidays,True,onam,"行政主管 /excutive assistant shelf arrangement, inventory support, multitasking retail assistant parts supplier evening+holiday weekdays+holidays",,,,,,,,
account payable analyst,accounting,"excel basics, record maintenance, basic accounting, data entry",e430dcab-85e5-4c3d-a582-4ba91e43e833,bakery,450,daily,2,2,True,approved,False,evening,weekdays,False,none,"account payable analyst excel basics, record maintenance, basic accounting, data entry accounting bakery evening weekdays",,,,,,,,
account payable analyst,accounting,"excel basics, record maintenance, basic accounting, data entry",e52c167c-15b1-49a5-b422-4348d55fb4c6,bakery,450,daily,2,3,True,approved,False,holiday,weekdays+holidays,False,none,"account payable analyst excel basics, record maintenance, basic accounting, data entry accounting bakery holiday weekdays+holidays",,,,,,,,
account payable analyst,accounting,"excel basics, record maintenance, basic accounting, data entry",3c61336b-8fa0-49ce-822a-1169b80e8f78,petrol pump,450,daily,2,10,True,approved,False,holiday,weekends,True,onam,"account payable analyst excel basics, record maintenance, basic accounting, data entry accounting petrol pump holiday weekends",,,,,,,,
certificate sales executive (fresh graduate/junior),sales,"communication skills, sales, stock handling, customer interaction",bb3a7b3c-8fe1-4279-91a7-e8eedde7c8b3,clothing store,350,daily,5,3,True,approved,False,holiday,weekends,False,none,"certificate sales executive (fresh graduate/junior) communication skills, sales, stock handling, customer interaction sales clothing store holiday weekends",,,,,,,,
certificate sales executive (fresh graduate/junior),sales,"communication skills, sales, stock handling, customer interaction",93dca246-0ffd-4841-ac5f-1a9434777a47,bakery,400,daily,7,10,True,approved,False,evening+holiday,weekends,False,none,"certificate sales executive (fresh graduate/junior) communication skills, sales, stock handling, customer interaction sales bakery evening+holiday weekends",,,,,,,,
certificate sales executive (fresh graduate/junior),sales,"communication skills, sales, stock handling, customer interaction",240cdb4d-26ca-483b-8ae4-21c4f7e19a3c,clothing store,450,daily,2,3,True,approved,False,evening+holiday,weekends,True,christmas,"certificate sales executive (fresh graduate/junior) communication skills, sales, stock handling, customer interaction sales clothing store evening+holiday weekends",,,,,,,,
sales assistant manager,sales,"communication skills, customer interaction, stock handling, sales",f5f690ce-676b-4cfe-90b2-e8b117f7e21c,petrol pump,300,daily,12,2,True,approved,False,holiday,weekends,True,festival,"sales assistant manager communication skills, customer interaction, stock handling, sales sales petrol pump holiday weekends",,,,,,,,
sales assistant manager,sales,"communication skills, customer interaction, stock handling, sales",3c395c60-ccd3-4c26-a88b-eb63890a4682,petrol pump,400,daily,2,3,True,approved,False,evening,weekdays,False,none,"sales assistant manager communication skills, customer interaction, stock handling, sales sales petrol pump evening weekdays",,,,,,,,
sales assistant manager,sales,"communication skills, customer interaction, stock handling, sales",e236f43f-6e48-4d28-808a-33c703680ee8,bakery,400,daily,12,3,True,approved,False,evening,weekdays,False,none,"sales assistant manager communication skills, customer interaction, stock handling, sales sales bakery evening weekdays",,,,,,,,
production management assistant,retail assistant,"multitasking, inventory support, store assistance, shelf arrangement",3c248f4a-fb3b-45a4-9353-6eff9224e630,clothing store,300,daily,2,10,True,approved,False,evening,weekdays,False,none,"production management assistant multitasking, inventory support, store assistance, shelf arrangement retail assistant clothing store evening weekdays",,,,,,,,
production management assistant,retail assistant,"multitasking, inventory support, store assistance, shelf arrangement",61ac80e9-1ee7-49c7-9522-9983b93f4c48,supermarket,450,daily,3,8,True,approved,False,holiday,weekdays+holidays,True,christmas,"production management assistant multitasking, inventory support, store assistance, shelf arrangement retail assistant supermarket holiday weekdays+holidays",,,,,,,,
production management assistant,retail assistant,"multitasking, inventory support, store assistance, shelf arrangement",ed6ffbbe-2368-43ad-b844-3efad9bbfb57,clothing store,350,daily,3,8,True,approved,False,evening,weekdays,False,none,"production management assistant multitasking, inventory support, store assistance, shelf arrangement retail assistant clothing store evening weekdays",,,,,,,,
gm sales (fmcg ),sales,"stock handling, customer interaction, communication skills, sales",0d20a427-754e-42f7-ac35-6f6d6ee6e93b,supermarket,450,daily,7,2,True,approved,False,holiday,weekdays+holidays,True,exam_break,"gm sales (fmcg ) stock handling, customer interaction, communication skills, sales sales supermarket holiday weekdays+holidays",,,,,,,,
gm sales (fmcg ),sales,"stock handling, customer interaction, communication skills, sales",fa6e54a2-24ff-4398-918e-17d674a73189,bakery,450,daily,2,8,True,approved,False,evening+holiday,weekdays+holidays,True,summer,"gm sales (fmcg ) stock handling, customer interaction, communication skills, sales sales bakery evening+holiday weekdays+holidays",,,,,,,,
gm sales (fmcg ),sales,"stock handling, customer interaction, communication skills, sales",bff0a9e4-bb5f-45da-8710-6004e139f856,clothing store,400,daily,2,5,True,approved,False,evening+holiday,weekdays+holidays,False,none,"gm sales (fmcg ) stock handling, customer interaction, communication skills, sales sales clothing store evening+holiday weekdays+holidays",,,,,,,,
"senior executive, accounts and finance",accounting,"basic accounting, data entry, record maintenance, excel basics",730b8355-5b76-4d7e-ad15-5bbd9d6a1bb8,clothing store,300,daily,3,3,True,approved,False,evening+holiday,weekends,True,christmas,"senior executive, accounts and finance basic accounting, data entry, record maintenance, excel basics accounting clothing store evening+holiday weekends",,,,,,,,
"senior executive, accounts and finance",accounting,"basic accounting, data entry, record maintenance, excel basics",eb495b77-ed7c-4c80-ba31-7323e6504447,parts supplier,400,daily,12,2,True,approved,False,evening+holiday,weekends,True,christmas,"senior executive, accounts and finance basic accounting, data entry, record maintenance, excel basics accounting parts supplier evening+holiday weekends",,,,,,,,
"senior executive, accounts and finance",accounting,"basic accounting, data entry, record maintenance, excel basics",50fc135d-808d-4504-9431-0ff679de0e68,petrol pump,300,daily,12,2,True,approved,False,holiday,weekends,False,none,"senior executive, accounts and finance basic accounting, data entry, record maintenance, excel basics accounting petrol pump holiday weekends",,,,,,,,
accounts admin executive,accounting,"data entry, record maintenance, basic accounting, excel basics",d203c427-4503-4690-96ae-b4bec7c4a52a,parts supplier,350,daily,5,5,True,approved,False,evening,weekdays,False,none,"accounts admin executive data entry, record maintenance, basic accounting, excel basics accounting parts supplier evening weekdays",,,,,,,,
account assistant,accounting,"basic accounting, excel basics, record maintenance, data entry",c184f071-ad86-4fa2-914e-a730971dcca9,clothing store,400,daily,3,10,True,approved,False,holiday,weekends,True,summer,"account assistant basic accounting, excel basics, record maintenance, data entry accounting clothing store holiday weekends",,,,,,,,
account assistant,accounting,"basic accounting, excel basics, record maintenance, data entry",2fbcebdf-476e-4f30-a4ab-e0140eaf81de,clothing store,350,daily,3,8,True,approved,False,holiday,weekdays+holidays,False,none,"account assistant basic accounting, excel basics, record maintenance, data entry accounting clothing store holiday weekdays+holidays",,,,,,,,
clerk - sales admin,sales,"customer interaction, sales, stock handling, communication skills",5fabfc16-e381-4555-a051-33c259c34310,parts supplier,400,daily,3,8,True,approved,False,evening,weekdays,False,none,"clerk - sales admin customer interaction, sales, stock handling, communication skills sales parts supplier evening weekdays",,,,,,,,
clerk - sales admin,sales,"customer interaction, sales, stock handling, communication skills",88db6e77-b442-442a-851e-be6e51fc30e7,supermarket,400,daily,7,2,True,approved,False,evening+holiday,weekends,True,onam,"clerk - sales admin customer interaction, sales, stock handling, communication skills sales supermarket evening+holiday weekends",,,,,,,,
medical sales representative,sales,"communication skills, stock handling, customer interaction, sales",045f4c6b-b412-4b6c-bb8f-4440a435f2fe,bakery,300,daily,7,10,True,approved,False,evening,weekdays,False,none,"medical sales representative communication skills, stock handling, customer interaction, sales sales bakery evening weekdays",,,,,,,,
medical sales representative,sales,"communication skills, stock handling, customer interaction, sales",22aaef11-b7e9-4144-9466-d57e9c4f993d,retail shop,300,daily,2,3,True,approved,False,holiday,weekdays+holidays,True,christmas,"medical sales representative communication skills, stock handling, customer interaction, sales sales retail shop holiday weekdays+holidays",,,,,,,,
general manager – international marketing & sales,sales,"customer interaction, communication skills, sales, stock handling",3bd199fd-42b2-4c67-b2cb-1bd1d76e447d,parts supplier,450,daily,12,8,True,approved,False,holiday,weekends,False,none,"general manager – international marketing & sales customer interaction, communication skills, sales, stock handling sales parts supplier holiday weekends",,,,,,,,
general manager – international marketing & sales,sales,"customer interaction, communication skills, sales, stock handling",f10816e0-6350-4353-acc9-fc588d8a5e61,retail shop,400,daily,1,3,True,approved,False,evening,weekdays,True,exam_break,"general manager – international marketing & sales customer interaction, communication skills, sales, stock handling sales retail shop evening weekdays",,,,,,,,
general manager – international marketing & sales,sales,"customer interaction, communication skills, sales, stock handling",84e948e0-8fb7-4c1d-8b65-ee38e602605f,parts supplier,450,daily,3,2,True,approved,False,holiday,weekdays+holidays,True,christmas,"general manager – international marketing & sales customer interaction, communication skills, sales, stock handling sales parts supplier holiday weekdays+holidays",,,,,,,,
finance ap assistant (6 months contract) mnc **rm3500 - immediate hiring!,retail assistant,"multitasking, inventory support, store assistance",10d2ca4a-df35-4afe-905a-2a92a1309f8a,parts supplier,450,daily,2,8,True,approved,False,holiday,weekdays+holidays,True,exam_break,"finance ap assistant (6 months contract) mnc **rm3500 - immediate hiring! multitasking, inventory support, store assistance retail assistant parts supplier holiday weekdays+holidays",,,,,,,,
finance ap assistant (6 months contract) mnc **rm3500 - immediate hiring!,retail assistant,"multitasking, inventory support, store assistance",a1e92f19-3538-4230-9251-e242b3d4a52f,petrol pump,400,daily,7,5,True,approved,False,holiday,weekends,True,onam,"finance ap assistant (6 months contract) mnc **rm3500 - immediate hiring! multitasking, inventory support, store assistance retail assistant petrol pump holiday weekends",,,,,,,,
finance ap assistant (6 months contract) mnc **rm3500 - immediate hiring!,retail assistant,"multitasking, inventory support, store assistance",94c3fff5-ae93-46f7-a3f5-730cf294f41f,clothing store,300,daily,1,2,True,approved,False,evening,weekdays,True,summer,"finance ap assistant (6 months contract) mnc **rm3500 - immediate hiring! multitasking, inventory support, store assistance retail assistant clothing store evening weekdays",,,,,,,,
finance ap assistant (6 months contract) mnc **rm3500 - immediate hiring!,retail assistant,"multitasking, inventory support, store assistance",8e7c09d5-5f79-4381-8c41-b1897cbf57eb,clothing store,350,daily,3,10,True,approved,False,evening+holiday,weekdays+holidays,True,summer,"finance ap assistant (6 months contract) mnc **rm3500 - immediate hiring! multitasking, inventory support, store assistance retail assistant clothing store evening+holiday weekdays+holidays",,,,,,,,
assistant hr executive,retail assistant,"store assistance, multitasking, inventory support",be7922db-b347-42c7-b17f-e357772017bc,parts supplier,350,daily,5,3,True,approved,False,holiday,weekends,True,christmas,"assistant hr executive store assistance, multitasking, inventory support retail assistant parts supplier holiday weekends",,,,,,,,
assistant hr executive,retail assistant,"store assistance, multitasking, inventory support",2e415d5e-294b-41db-be94-dbfbb259dbd9,petrol pump,300,daily,2,5,True,approved,False,holiday,weekdays+holidays,True,christmas,"assistant hr executive store assistance, multitasking, inventory support retail assistant petrol pump holiday weekdays+holidays",,,,,,,,
assistant hr executive,retail assistant,"store assistance, multitasking, inventory support",9c273a90-168f-4018-b9ac-c8ec658976ef,bakery,350,daily,5,5,True,approved,False,evening,weekdays,False,none,"assistant hr executive store assistance, multitasking, inventory support retail assistant bakery evening weekdays",,,,,,,,
assistant hr executive,retail assistant,"store assistance, multitasking, inventory support",5dd37867-813e-450d-a589-434b6af24bd4,supermarket,450,daily,5,2,True,approved,False,holiday,weekdays+holidays,True,festival,"assistant hr executive store assistance, multitasking, inventory support retail assistant supermarket holiday weekdays+holidays",,,,,,,,
accounts & finance executive,accounting,"excel basics, basic accounting, record maintenance, data entry",255eef2f-1774-4bc0-8bd8-e842b2bb93fc,parts supplier,350,daily,2,2,True,approved,False,evening,weekdays,True,christmas,"accounts & finance executive excel basics, basic accounting, record maintenance, data entry accounting parts supplier evening weekdays",,,,,,,,
accounts & finance executive,accounting,"excel basics, basic accounting, record maintenance, data entry",20b1fa58-c973-4263-af48-ffddb33db4e4,petrol pump,450,daily,10,5,True,approved,False,evening+holiday,weekdays+holidays,True,christmas,"accounts & finance executive excel basics, basic accounting, record maintenance, data entry accounting petrol pump evening+holiday weekdays+holidays",,,,,,,,
accounts & finance executive,accounting,"excel basics, basic accounting, record maintenance, data entry",4c52ce6d-b4a4-4a21-b174-c82f7bebead1,retail shop,450,daily,5,10,True,approved,False,evening+holiday,weekdays+holidays,True,summer,"accounts & finance executive excel basics, basic accounting, record maintenance, data entry accounting retail shop evening+holiday weekdays+holidays",,,,,,,,
accounts & finance executive,accounting,"excel basics, basic accounting, record maintenance, data entry",a9813d36-3bd7-43a5-a259-b084b8440ea7,parts supplier,350,daily,12,2,True,approved,False,holiday,weekdays+holidays,True,onam,"accounts & finance executive excel basics, basic accounting, record maintenance, data entry accounting parts supplier holiday weekdays+holidays",,,,,,,,
assistant general manager or assistant to general manager,retail assistant,"shelf arrangement, multitasking, inventory support",8573cc17-86f2-49b3-8c54-5433e3043448,clothing store,450,daily,10,3,True,approved,False,evening+holiday,weekdays+holidays,True,summer,"assistant general manager or assistant to general manager shelf arrangement, multitasking, inventory support retail assistant clothing store evening+holiday weekdays+holidays",,,,,,,,
assistant general manager or assistant to general manager,retail assistant,"shelf arrangement, multitasking, inventory support",7b2b0ee4-a8f8-4ec5-b4f6-9dbee9365c07,bakery,300,daily,1,8,True,approved,False,evening+holiday,weekends,False,none,"assistant general manager or assistant to general manager shelf arrangement, multitasking, inventory support retail assistant bakery evening+holiday weekends",,,,,,,,
assistant general manager or assistant to general manager,retail assistant,"shelf arrangement, multitasking, inventory support",1bcf6847-a1ed-4ff1-af89-bce599f45c99,retail shop,350,daily,5,2,True,approved,False,evening+holiday,weekdays+holidays,True,exam_break,"assistant general manager or assistant to general manager shelf arrangement, multitasking, inventory support retail assistant retail shop evening+holiday weekdays+holidays",,,,,,,,
admin assistant,retail assistant,"multitasking, store assistance, inventory support",0a3c3c12-5bde-4d8c-b687-33d4e64e4b70,petrol pump,400,daily,7,10,True,approved,False,evening,weekdays,True,onam,"admin assistant multitasking, store assistance, inventory support retail assistant petrol pump evening weekdays",,,,,,,,
admin assistant,retail assistant,"multitasking, store assistance, inventory support",1425dc2f-61a1-466f-89c0-3ae365aab8c3,retail shop,400,daily,2,8,True,approved,False,evening+holiday,weekdays+holidays,True,onam,"admin assistant multitasking, store assistance, inventory support retail assistant retail shop evening+holiday weekdays+holidays",,,,,,,,
data entry and admin assistant,retail assistant,"inventory support, store assistance, shelf arrangement",8b2e47a2-004f-4edd-948e-38a9fa908965,parts supplier,450,daily,2,5,True,approved,False,holiday,weekends,False,none,"data entry and admin assistant inventory support, store assistance, shelf arrangement retail assistant parts supplier holiday weekends",,,,,,,,
data entry and admin assistant,retail assistant,"inventory support, store assistance, shelf arrangement",70361d2f-95e4-4a4f-a4ce-9b899a4f3841,parts supplier,450,daily,2,5,True,approved,False,evening,weekdays,False,none,"data entry and admin assistant inventory support, store assistance, shelf arrangement retail assistant parts supplier evening weekdays",,,,,,,,
data entry and admin assistant,retail assistant,"inventory support, store assistance, shelf arrangement",ea32bf1a-fe37-40d4-9b3b-4124bf85bef2,retail shop,450,daily,7,5,True,approved,False,evening+holiday,weekends,False,none,"data entry and admin assistant inventory support, store assistance, shelf arrangement retail assistant retail shop evening+holiday weekends",,,,,,,,
data entry and admin assistant,retail assistant,"inventory support, store assistance, shelf arrangement",ecd9ca03-a728-4211-aeed-7ab65d8c9d5a,clothing store,300,daily,10,8,True,approved,False,evening+holiday,weekends,True,festival,"data entry and admin assistant inventory support, store assistance, shelf arrangement retail assistant clothing store evening+holiday weekends",,,,,,,,
"assistant manager, pharmacy",retail assistant,"multitasking, store assistance, shelf arrangement",d4a61a05-601a-47af-938f-c486a4146c22,bakery,350,daily,10,5,True,approved,False,evening,weekdays,True,christmas,"assistant manager, pharmacy multitasking, store assistance, shelf arrangement retail assistant bakery evening weekdays",,,,,,,,
"assistant manager, pharmacy",retail assistant,"multitasking, store assistance, shelf arrangement",84f5f126-b524-4732-9e6e-25ffa0d47802,parts supplier,450,daily,1,2,True,approved,False,evening+holiday,weekdays+holidays,True,christmas,"assistant manager, pharmacy multitasking, store assistance, shelf arrangement retail assistant parts supplier evening+holiday weekdays+holidays",,,,,,,,
"assistant manager, pharmacy",retail assistant,"multitasking, store assistance, shelf arrangement",2305f1b9-6477-4590-91c2-b9e0ee60d4c9,petrol pump,300,daily,3,10,True,approved,False,evening,weekdays,True,exam_break,"assistant manager, pharmacy multitasking, store assistance, shelf arrangement retail assistant petrol pump evening weekdays",,,,,,,,
"assistant manager, pharmacy",retail assistant,"multitasking, store assistance, shelf arrangement",78f84f1f-e1c2-4c37-b9f8-5f075837e728,petrol pump,450,daily,10,10,True,approved,False,evening,weekdays,False,none,"assistant manager, pharmacy multitasking, store assistance, shelf arrangement retail assistant petrol pump evening weekdays",,,,,,,,
sales admin executive,sales,"customer interaction, stock handling, communication skills, sales",b85110a5-5229-403a-b485-79d8bad48786,bakery,350,daily,12,8,True,approved,False,evening,weekdays,False,none,"sales admin executive customer interaction, stock handling, communication skills, sales sales bakery evening weekdays",,,,,,,,
sales admin executive,sales,"customer interaction, stock handling, communication skills, sales",0c07e9fd-361f-48a7-bbae-99bcaf910a15,retail shop,450,daily,10,5,True,approved,False,holiday,weekends,True,exam_break,"sales admin executive customer interaction, stock handling, communication skills, sales sales retail shop holiday weekends",,,,,,,,
sales admin executive,sales,"customer interaction, stock handling, communication skills, sales",af0b6f47-d497-416f-9006-adaffe929cb8,parts supplier,350,daily,3,10,True,approved,False,holiday,weekends,False,none,"sales admin executive customer interaction, stock handling, communication skills, sales sales parts supplier holiday weekends",,,,,,,,
sales admin executive,sales,"customer interaction, stock handling, communication skills, sales",f9c92440-faac-4902-84da-09110ab02cb8,clothing store,300,daily,1,10,True,approved,False,evening,weekdays,False,none,"sales admin executive customer interaction, stock handling, communication skills, sales sales clothing store evening weekdays",,,,,,,,
assistant finance specialist,retail assistant,"store assistance, inventory support, multitasking, shelf arrangement",bb9c9679-c877-4307-ae2f-ae9a9016ab9d,petrol pump,400,daily,7,2,True,approved,False,evening,weekdays,True,festival,"assistant finance specialist store assistance, inventory support, multitasking, shelf arrangement retail assistant petrol pump evening weekdays",,,,,,,,
assistant finance specialist,retail assistant,"store assistance, inventory support, multitasking, shelf arrangement",44536a47-d26c-417e-aa79-16b59239cfce,bakery,400,daily,5,8,True,approved,False,evening+holiday,weekdays+holidays,False,none,"assistant finance specialist store assistance, inventory support, multitasking, shelf arrangement retail assistant bakery evening+holiday weekdays+holidays",,,,,,,,
assistant finance specialist,retail assistant,"store assistance, inventory support, multitasking, shelf arrangement",fdf17eaa-b3a0-42eb-a2b7-0e6dbd1825b6,clothing store,350,daily,3,8,True,approved,False,evening,weekdays,False,none,"assistant finance specialist store assistance, inventory support, multitasking, shelf arrangement retail assistant clothing store evening weekdays",,,,,,,,
sales executive (klang valley & johor bharu),sales,"communication skills, sales, customer interaction, stock handling",f901390e-5084-4128-9492-0889b023f750,clothing store,300,daily,1,8,True,approved,False,evening,weekdays,True,exam_break,"sales executive (klang valley & johor bharu) communication skills, sales, customer interaction, stock handling sales clothing store evening weekdays",,,,,,,,
sales executive (klang valley & johor bharu),sales,"communication skills, sales, customer interaction, stock handling",c6cdb7d4-c1a7-459e-a9c5-65a9f611c496,bakery,300,daily,5,5,True,approved,False,evening+holiday,weekends,False,none,"sales executive (klang valley & johor bharu) communication skills, sales, customer interaction, stock handling sales bakery evening+holiday weekends",,,,,,,,
sales executive (klang valley & johor bharu),sales,"communication skills, sales, customer interaction, stock handling",2e918181-393f-4f72-8580-4fd05bc19cbb,clothing store,400,daily,2,10,True,approved,False,evening,weekdays,False,none,"sales executive (klang valley & johor bharu) communication skills, sales, customer interaction, stock handling sales clothing store evening weekdays",,,,,,,,
sales executive (klang valley & johor bharu),sales,"communication skills, sales, customer interaction, stock handling",0c7dd818-3897-465c-96d1-b1f8a711594a,parts supplier,350,daily,12,8,True,approved,False,evening,weekdays,True,christmas,"sales executive (klang valley & johor bharu) communication skills, sales, customer interaction, stock handling sales parts supplier evening weekdays",,,,,,,,
advertising & promotion assistant/ executive,retail assistant,"multitasking, inventory support, store assistance",03d0c03a-04fb-47d5-9e3b-e75f378de651,clothing store,300,daily,3,5,True,approved,False,evening+holiday,weekdays+holidays,True,festival,"advertising & promotion assistant/ executive multitasking, inventory support, store assistance retail assistant clothing store evening+holiday weekdays+holidays",,,,,,,,
advertising & promotion assistant/ executive,retail assistant,"multitasking, inventory support, store assistance",60eb24b5-8540-423a-99e6-2c36e0dc56d1,retail shop,450,daily,12,8,True,approved,False,evening+holiday,weekends,False,none,"advertising & promotion assistant/ executive multitasking, inventory support, store assistance retail assistant retail shop evening+holiday weekends",,,,,,,,
advertising & promotion assistant/ executive,retail assistant,"multitasking, inventory support, store assistance",f345fba0-c1eb-48b5-b04b-480d8cde7737,bakery,350,daily,1,5,True,approved,False,evening+holiday,weekdays+holidays,False,none,"advertising & promotion assistant/ executive multitasking, inventory support, store assistance retail assistant bakery evening+holiday weekdays+holidays",,,,,,,,
marketing manager / assistant manager,retail assistant,"store assistance, shelf arrangement, multitasking",075923d6-dde6-4230-b0e2-941d85ef6282,supermarket,350,daily,10,3,True,approved,False,holiday,weekdays+holidays,True,christmas,"marketing manager / assistant manager store assistance, shelf arrangement, multitasking retail assistant supermarket holiday weekdays+holidays",,,,,,,,
marketing manager / assistant manager,retail assistant,"store assistance, shelf arrangement, multitasking",e5663ca4-f4bd-481e-99ee-578e4e6a1893,clothing store,300,daily,3,10,True,approved,False,evening+holiday,weekdays+holidays,False,none,"marketing manager / assistant manager store assistance, shelf arrangement, multitasking retail assistant clothing store evening+holiday weekdays+holidays",,,,,,,,
marketing manager / assistant manager,retail assistant,"store assistance, shelf arrangement, multitasking",a9e4cd11-e6f1-46d5-9378-42a7e59477aa,supermarket,350,daily,2,10,True,approved,False,evening+holiday,weekends,True,christmas,"marketing manager / assistant manager store assistance, shelf arrangement, multitasking retail assistant supermarket evening+holiday weekends",,,,,,,,
sales & marketing executive (property developer),sales,"customer interaction, stock handling, sales, communication skills",69cb7bc8-4aa8-4ba1-abab-faae30a1ad51,clothing store,400,daily,5,10,True,approved,False,evening+holiday,weekends,False,none,"sales & marketing executive (property developer) customer interaction, stock handling, sales, communication skills sales clothing store evening+holiday weekends",,,,,,,,
sales & marketing executive (property developer),sales,"customer interaction, stock handling, sales, communication skills",c1ed2f9c-2f0b-48d3-92b1-160047485e51,supermarket,300,daily,2,8,True,approved,False,evening,weekdays,True,summer,"sales & marketing executive (property developer) customer interaction, stock handling, sales, communication skills sales supermarket evening weekdays",,,,,,,,
sales & marketing executive (property developer),sales,"customer interaction, stock handling, sales, communication skills",35667924-7f33-441b-ac6e-1aa069d82ccb,parts supplier,450,daily,12,3,True,approved,False,evening,weekdays,True,christmas,"sales & marketing executive (property developer) customer interaction, stock handling, sales, communication skills sales parts supplier evening weekdays",,,,,,,,
"specialist, accounts payable",accounting,"basic accounting, data entry, excel basics, record maintenance",e845313a-e1a7-42d7-9552-8107e3b3c750,retail shop,300,daily,1,8,True,approved,False,holiday,weekends,False,none,"specialist, accounts payable basic accounting, data entry, excel basics, record maintenance accounting retail shop holiday weekends",,,,,,,,
"specialist, accounts payable",accounting,"basic accounting, data entry, excel basics, record maintenance",e7acc068-956e-4cfd-add4-8654bd97f999,supermarket,450,daily,5,10,True,approved,False,evening+holiday,weekdays+holidays,True,summer,"specialist, accounts payable basic accounting, data entry, excel basics, record maintenance accounting supermarket evening+holiday weekdays+holidays",,,,,,,,
"specialist, accounts payable",accounting,"basic accounting, data entry, excel basics, record maintenance",3788d70c-fd35-43f5-85c5-a6036941a887,clothing store,400,daily,1,10,True,approved,False,evening+holiday,weekends,False,none,"specialist, accounts payable basic accounting, data entry, excel basics, record maintenance accounting clothing store evening+holiday weekends",,,,,,,,
internship - sales & marketing,sales,"stock handling, sales, communication skills, customer interaction",00f84565-e592-4df5-a9c6-676ee6721466,supermarket,300,daily,10,5,True,approved,False,evening,weekdays,True,onam,"internship - sales & marketing stock handling, sales, communication skills, customer interaction sales supermarket evening weekdays",,,,,,,,
internship - sales & marketing,sales,"stock handling, sales, communication skills, customer interaction",023e5bb7-dcac-440c-8a3b-c36ecd1b6f5d,supermarket,400,daily,2,3,True,approved,False,holiday,weekdays+holidays,True,christmas,"internship - sales & marketing stock handling, sales, communication skills, customer interaction sales supermarket holiday weekdays+holidays",,,,,,,,
internship - sales & marketing,sales,"stock handling, sales, communication skills, customer interaction",31d1255d-1942-4586-8b87-8dbb067c192d,petrol pump,300,daily,12,2,True,approved,False,evening,weekdays,False,none,"internship - sales & marketing stock handling, sales, communication skills, customer interaction sales petrol pump evening weekdays",,,,,,,,
customer service assistant,retail assistant,"shelf arrangement, inventory support, multitasking",a043974e-c0b8-439d-b4b8-c74126116d06,petrol pump,450,daily,10,5,True,approved,False,evening,weekdays,True,exam_break,"customer service assistant shelf arrangement, inventory support, multitasking retail assistant petrol pump evening weekdays",,,,,,,,
customer service assistant,retail assistant,"shelf arrangement, inventory support, multitasking",2db74221-6af6-4ce8-a894-6d2b1d45552a,parts supplier,300,daily,12,3,True,approved,False,evening,weekdays,True,christmas,"customer service assistant shelf arrangement, inventory support, multitasking retail assistant parts supplier evening weekdays",,,,,,,,
customer service assistant,retail assistant,"shelf arrangement, inventory support, multitasking",53aefa99-a027-4c9b-93ce-44f75b79ffcc,bakery,300,daily,10,3,True,approved,False,evening+holiday,weekends,False,none,"customer service assistant shelf arrangement, inventory support, multitasking retail assistant bakery evening+holiday weekends",,,,,,,,
storekeeper admin assistant/executive,retail assistant,"store assistance, shelf arrangement, inventory support",da4b7638-5b5c-49b4-b3f3-352a4903f756,petrol pump,300,daily,3,2,True,approved,False,evening,weekdays,False,none,"storekeeper admin assistant/executive store assistance, shelf arrangement, inventory support retail assistant petrol pump evening weekdays",,,,,,,,
